Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3,Year,Month,Date,Hour,TimeOfDay,Season
9/1/2017 4:00,14.841666666666667,71.86666666666666,0.073,0.066,0.134,120425.3165,74998.17629,82646.74698,2017,1,9,4,3,4
9/1/2017 5:00,14.915000000000001,70.21166666666666,0.074,0.059,0.145,120996.4557,79174.46809,84844.33734,2017,1,9,5,3,4
9/1/2017 6:00,14.905,68.09833333333333,0.0735,0.055,0.152,137292.15191000002,89124.62007,89418.79518,2017,1,9,6,1,4
9/1/2017 7:00,14.918333333333335,66.34166666666667,0.074666667,0.084,0.115,138975.1899,89927.05168,77742.6506,2017,1,9,7,1,4
9/1/2017 8:00,14.918333333333335,62.27333333333333,0.075,0.088,0.134,150306.8355,93384.80243000001,71942.16868,2017,1,9,8,1,4
9/1/2017 9:00,15.308333333333332,59.405,0.076,47.19,42.81,167538.2279,104961.7021,80229.39759,2017,1,9,9,1,4
9/1/2017 10:00,15.94,58.626666666666665,0.075833333,236.9,112.3,186914.4304,116691.79331000001,87944.09640000001,2017,1,9,10,1,4
9/1/2017 11:00,16.503333333333334,58.47666666666667,0.075833333,417,142.9,201697.2152,122436.4742,94068.43374000001,2017,1,9,11,1,4
9/1/2017 12:00,16.78,58.916666666666664,0.076833333,226.8,185.5,203137.2152,125522.1884,97995.18071,2017,1,9,12,2,4
9/1/2017 13:00,16.756666666666668,61.775,0.074833333,504.7,170.5,204267.3418,126014.5897,99944.09639,2017,1,9,13,2,4
9/1/2017 14:00,16.751666666666665,62.583333333333336,0.075,498.4,91.9,196301.7722,125700.9119,99487.22892000001,2017,1,9,14,2,4
9/1/2017 15:00,16.438333333333333,66.69166666666666,0.073666667,223.9,157.2,192212.65821999998,125438.2979,98428.91566,2017,1,9,15,2,4
9/1/2017 16:00,16.165000000000003,69.885,0.073333333,183.7,188,188135.6962,121619.4529,97653.9759,2017,1,9,16,2,4
9/1/2017 17:00,15.729999999999999,71.23333333333333,0.071666667,161.9,175.5,221766.076,139914.8936,127275.1807,2017,1,9,17,2,4
9/1/2017 18:00,15.405000000000001,72.60000000000001,0.072833333,6.705,7.08,260026.3291,160391.4894,152668.9157,2017,1,9,18,3,4
9/1/2017 19:00,15.31,73.61666666666666,0.0745,0.051,0.108,257292.1519,157670.5167,152645.7831,2017,1,9,19,3,4
9/1/2017 20:00,15.216666666666667,75.81666666666668,0.071,0.037,0.145,254023.2911,156346.5046,152784.5783,2017,1,9,20,3,4
9/1/2017 21:00,15.084999999999999,76.56666666666666,0.0735,0.066,0.137,243141.2658,151736.1702,146822.1687,2017,1,9,21,3,4
9/1/2017 22:00,15.016666666666666,76.21666666666667,0.072333333,0.062,0.122,221365.0633,136070.5167,133237.5904,2017,1,9,22,3,4
9/1/2017 23:00,14.798333333333332,76.39999999999999,0.072833333,0.051,0.141,186434.4304,118004.8632,116131.0843,2017,1,9,23,3,4
10/1/2017 0:00,14.505,78.35000000000001,0.075833333,0.066,0.104,160848.6076,100271.1246,99857.34939999999,2017,1,10,0,3,4
10/1/2017 1:00,14.463333333333333,79.25,0.079833333,0.062,0.122,144686.5823,87052.88753,89973.9759,2017,1,10,1,3,4
10/1/2017 2:00,14.645000000000001,78.71666666666667,0.080333333,0.048,0.152,135706.3291,80564.13374,83901.68675,2017,1,10,2,3,4
10/1/2017 3:00,14.528333333333334,78.60000000000001,0.075666667,0.04,0.152,132741.2658,79105.16716,82091.56627,2017,1,10,3,3,4
10/1/2017 4:00,14.37,78.60000000000001,0.078166667,0.048,0.156,130796.962,78886.32219,81652.0482,2017,1,10,4,3,4
10/1/2017 5:00,14.296666666666667,78.75,0.078,0.048,0.208,134570.1266,82099.69605,83687.71084,2017,1,10,5,3,4
10/1/2017 6:00,14.341666666666667,78.89999999999999,0.079666667,0.04,0.115,149188.8608,90251.67174,87290.60242,2017,1,10,6,1,4
10/1/2017 7:00,14.35,78.28333333333333,0.079666667,0.055,0.204,148666.3291,92790.27355,76152.28915,2017,1,10,7,1,4
10/1/2017 8:00,12.121666666666668,79.01666666666667,0.077666667,0.124,0.185,156710.8861,95835.86624999999,70392.28915,2017,1,10,8,1,4
10/1/2017 9:00,12.028333333333334,79.71666666666667,0.078166667,25.28,24.26,175291.1392,108065.6535,81258.79517,2017,1,10,9,1,4
10/1/2017 10:00,15.168333333333335,68.35333333333334,0.077166667,233,69.06,194442.5316,117341.03343000001,90633.25302,2017,1,10,10,1,4
10/1/2017 11:00,15.585,65.92166666666667,0.076,356.5,73.3,205901.77214000002,124621.2766,97156.62651,2017,1,10,11,1,4
10/1/2017 12:00,15.89,64.35166666666667,0.0755,420.7,114.5,210944.8101,127564.7416,97879.51806999999,2017,1,10,12,2,4
10/1/2017 13:00,16.233333333333334,63.83833333333334,0.075666667,475,138.3,211242.5316,126018.2371,99961.44579,2017,1,10,13,2,4
10/1/2017 14:00,16.316666666666666,64.035,0.076833333,461.8,78.6,207560.5063,126926.4438,101199.03614000001,2017,1,10,14,2,4
10/1/2017 15:00,15.873333333333335,66.33833333333332,0.075,160.1,132.6,202207.5949,126357.4468,100025.06025000001,2017,1,10,15,2,4
10/1/2017 16:00,15.87,68.74166666666667,0.076833333,332.3,252.317,203562.53162999998,124023.1003,97653.9759,2017,1,10,16,2,4
10/1/2017 17:00,15.461666666666666,69.85166666666667,0.077333333,167.2,195.1,231135.1899,140589.6657,129235.6627,2017,1,10,17,2,4
10/1/2017 18:00,14.266666666666666,74.53333333333335,0.079333333,16.86,17.78,266527.5949,161281.459,154854.9398,2017,1,10,18,3,4
10/1/2017 19:00,12.276666666666666,81.11666666666666,0.0755,0.077,0.104,261648.6076,158793.921,152373.9759,2017,1,10,19,3,4
10/1/2017 20:00,11.56,83.41666666666667,0.0785,0.051,0.096,259102.7848,157119.75684000002,151651.0843,2017,1,10,20,3,4
10/1/2017 21:00,11.058333333333332,85.43333333333334,0.083333333,0.062,0.108,246118.481,151458.9666,147065.0603,2017,1,10,21,3,4
10/1/2017 22:00,10.97,85.61666666666667,0.084,0.04,0.152,224640,138831.61093999998,134631.3253,2017,1,10,22,3,4
10/1/2017 23:00,10.290000000000001,86.55,0.085,0.077,0.126,194071.8987,118508.2067,118669.8795,2017,1,10,23,3,4
11/1/2017 0:00,10.128333333333334,85.25,0.087,0.073,0.122,166152.91139999998,102310.03038000001,103813.012,2017,1,11,0,3,4
11/1/2017 1:00,9.926666666666668,84.66666666666667,0.0865,0.07,0.085,148854.6835,88555.62309000001,91668.43372,2017,1,11,1,3,4
11/1/2017 2:00,10,83.48333333333333,0.0865,0.088,0.13,138677.4684,81337.38601,85058.31325,2017,1,11,2,3,4
11/1/2017 3:00,9.243333333333332,83.61666666666666,0.083166667,0.04,0.096,134011.1392,78933.7386,82901.20481,2017,1,11,3,3,4
11/1/2017 4:00,9.525,83.7,0.086,0.055,0.126,132668.3544,78189.66565000001,81906.50603,2017,1,11,4,3,4
11/1/2017 5:00,9.325,77.78333333333333,0.083833333,0.088,0.1,136022.2785,80472.94832,83774.45783,2017,1,11,5,3,4
11/1/2017 6:00,9.113333333333333,78.58333333333333,0.0845,0.07,0.119,145512.9114,84838.90578,85243.37349,2017,1,11,6,1,4
11/1/2017 7:00,9.633333333333335,78.51666666666667,0.085,0.062,0.141,127947.3418,75319.14894,67807.22891,2017,1,11,7,1,4
11/1/2017 8:00,9.616666666666667,67.51166666666667,0.082833333,0.135,0.134,139345.8228,82384.19453000001,64800.00001,2017,1,11,8,1,4
11/1/2017 9:00,9.463333333333333,68.76666666666667,0.084166667,67.35,60.83,161146.3291,97477.20365,75782.16868,2017,1,11,9,1,4
11/1/2017 10:00,11.046666666666667,65.02,0.085166667,218.6,56.99,183274.9367,112059.5745,90112.77109,2017,1,11,10,1,4
11/1/2017 11:00,13.725,57.40833333333333,0.083833333,297.2,81.6,199364.0506,121499.0881,97989.3976,2017,1,11,11,1,4
11/1/2017 12:00,17.356666666666666,52.67666666666667,0.082833333,438.8,73.3,203744.8101,125467.4772,101812.0482,2017,1,11,12,2,4
11/1/2017 13:00,18.435,47.96333333333333,0.083833333,456.5,135.4,203052.1519,120893.617,101968.1928,2017,1,11,13,2,4
11/1/2017 14:00,18.698333333333334,45.449999999999996,0.085333333,312.4,238.3,199734.6835,120893.617,99839.99999,2017,1,11,14,2,4
11/1/2017 15:00,19.183333333333334,45.05666666666667,0.084666667,391.9,252.317,194114.4304,120025.5319,98220.72290000001,2017,1,11,15,2,4
11/1/2017 16:00,19.248333333333335,46.028333333333336,0.085833333,269,252.317,191441.0127,116407.2948,96294.93975,2017,1,11,16,2,4
11/1/2017 17:00,18.42833333333333,47.115,0.0865,103.6,105.5,218375.69621000002,131606.079,123967.2289,2017,1,11,17,2,4
11/1/2017 18:00,17.113333333333333,56.288333333333334,0.0855,19.01,19.7,261071.3924,154190.8815,150725.7831,2017,1,11,18,3,4
11/1/2017 19:00,16.153333333333332,63.379999999999995,0.084166667,0.04,0.104,259904.8101,153041.9453,152235.1807,2017,1,11,19,3,4
11/1/2017 20:00,15.221666666666666,69.92166666666667,0.085166667,0.062,0.134,258884.0506,153472.3404,153600,2017,1,11,20,3,4
11/1/2017 21:00,13.29,73.31666666666666,0.086666667,0.051,0.171,247400.5063,153060.1824,147279.0361,2017,1,11,21,3,4
11/1/2017 22:00,12.85,70.43833333333333,0.085333333,0.066,0.104,226675.443,140720.9726,137089.1566,2017,1,11,22,3,4
11/1/2017 23:00,12.036666666666667,73.365,0.085333333,0.048,0.093,194940.7595,122151.9757,118403.8554,2017,1,11,23,3,4
12/1/2017 0:00,11.104999999999999,72.09833333333334,0.087,0.07,0.1,165022.7848,105468.693,102326.747,2017,1,12,0,3,4
12/1/2017 1:00,10.33,73.48333333333333,0.085,0.055,0.122,147688.1013,92009.72645,92414.45783,2017,1,12,1,3,4
12/1/2017 2:00,10.023333333333333,75.68333333333334,0.085833333,0.084,0.137,138683.5443,84889.9696,87816.86748,2017,1,12,2,3,4
12/1/2017 3:00,9.575000000000001,76.26666666666667,0.085333333,0.055,0.119,133719.4937,82945.89667,84514.69881,2017,1,12,3,3,4
12/1/2017 4:00,9.336666666666668,74.9,0.081666667,0.07,0.104,131428.8608,82621.2766,84416.38554,2017,1,12,4,3,4
12/1/2017 5:00,10.178333333333333,69.38666666666667,0.076333333,0.073,0.104,134503.2911,85506.38298,88678.55422,2017,1,12,5,3,4
12/1/2017 6:00,10.971666666666666,68.24166666666666,0.075333333,0.07,0.119,149201.0127,94059.57446,90615.90362,2017,1,12,6,1,4
12/1/2017 7:00,11.331666666666669,72.06833333333333,0.076,0.026,0.163,148885.0633,95576.89969,77904.57831,2017,1,12,7,1,4
12/1/2017 8:00,11.331666666666665,78.66666666666667,0.077333333,0.081,0.126,157616.2026,99457.75074999999,72225.54217,2017,1,12,8,1,4
12/1/2017 9:00,14.263333333333334,78.11666666666666,0.075833333,10.05,9.61,180000,111713.0699,80715.18071,2017,1,12,9,1,4
12/1/2017 10:00,16.205000000000002,70.74666666666667,0.0775,108.2,98.6,197826.8354,124023.1003,85746.50601,2017,1,12,10,1,4
12/1/2017 11:00,16.871666666666666,71.96333333333332,0.077333333,199.9,190.7,210950.8861,131485.7143,90159.03615,2017,1,12,11,1,4
12/1/2017 12:00,17.145,73.03333333333335,0.0745,353.9,125.2,216984.3038,132331.9149,95103.61446,2017,1,12,12,2,4
12/1/2017 13:00,17.398333333333333,70.935,0.073666667,634.9,252.317,213120,124975.076,101835.1807,2017,1,12,13,2,4
12/1/2017 14:00,16.898333333333333,73,0.073333333,233.1,204.2,208107.3418,125474.772,99429.39758,2017,1,12,14,2,4
12/1/2017 15:00,16.645,72.76666666666667,0.072166667,319,252.317,201089.6203,127706.9909,97237.59036,2017,1,12,15,2,4
12/1/2017 16:00,16.458333333333332,74.05,0.072166667,182.4,187.6,198325.06329000002,122246.8085,97006.26506,2017,1,12,16,2,4
12/1/2017 17:00,16.066666666666666,76.78333333333333,0.070666667,104.3,111.9,225162.5316,138397.5684,125360.9639,2017,1,12,17,2,4
12/1/2017 18:00,15.626666666666667,79.76666666666667,0.072666667,20.7,21.14,265561.519,160179.9392,152761.4458,2017,1,12,18,3,4
12/1/2017 19:00,15.216666666666667,82.26666666666667,0.072666667,0.048,0.145,263349.8734,160125.228,153310.8434,2017,1,12,19,3,4
12/1/2017 20:00,15.095,83.55,0.0725,0.066,0.159,260925.56962999998,159804.25530999998,153519.0362,2017,1,12,20,3,4
12/1/2017 21:00,15.076666666666666,83.56666666666666,0.074166667,0.051,0.137,249265.8228,154781.7629,150020.241,2017,1,12,21,3,4
12/1/2017 22:00,15.174999999999999,83.21666666666665,0.078666667,0.048,0.137,227021.7722,140720.9726,137667.4699,2017,1,12,22,3,4
12/1/2017 23:00,15.168333333333335,83.78333333333333,0.075666667,0.04,0.093,194497.2152,120058.3587,120277.5904,2017,1,12,23,3,4
13/1/2017 0:00,15.171666666666667,83.86666666666666,0.078333333,0.048,0.148,165065.31644999998,102962.9179,104125.3012,2017,1,13,0,3,4
13/1/2017 1:00,14.956666666666665,85.14999999999999,0.0775,0.055,0.13,147754.9367,89941.64134,92940.72289,2017,1,13,1,3,4
13/1/2017 2:00,14.833333333333334,85.88333333333333,0.077333333,0.044,0.137,139692.1519,83091.79331,87504.57832,2017,1,13,2,3,4
13/1/2017 3:00,14.62,86.13333333333333,0.079,0.055,0.159,134381.7722,81541.64133,83647.22892,2017,1,13,3,3,4
13/1/2017 4:00,13.876666666666667,85.56666666666666,0.074833333,0.044,0.13,133099.7468,80775.68389,82149.3976,2017,1,13,4,3,4
13/1/2017 5:00,13.615,85.10000000000001,0.075833333,0.055,0.119,137875.44303999998,84062.00607,85179.75904,2017,1,13,5,3,4
13/1/2017 6:00,13.271666666666667,85.46666666666665,0.073666667,0.055,0.171,151200,93465.04559000001,87909.3976,2017,1,13,6,1,4
13/1/2017 7:00,13.031666666666666,84.10000000000001,0.0735,0.07,0.163,150525.5696,93687.53799,75053.49397,2017,1,13,7,1,4
13/1/2017 8:00,12.788333333333334,83.51666666666667,0.0735,0.07,0.148,155094.68355000002,97422.49241,68136.86747,2017,1,13,8,1,4
13/1/2017 9:00,13.385,83.16666666666667,0.073,14.89,15.14,171329.6203,115141.6413,72017.3494,2017,1,13,9,1,4
13/1/2017 10:00,14.92,83.8,0.073666667,48.32,48.84,189126.076,127178.1155,78112.77108,2017,1,13,10,1,4
13/1/2017 11:00,15.714999999999998,80.28333333333333,0.074166667,133.5,135.6,202529.6202,132116.71732999998,86880,2017,1,13,11,1,4
13/1/2017 12:00,16.028333333333332,77.33333333333333,0.075,194.6,197.6,201010.6329,126539.8176,97405.3012,2017,1,13,12,2,4
13/1/2017 13:00,16.266666666666666,75.16666666666667,0.073833333,236.7,241.2,201101.7722,124716.1094,97891.08433,2017,1,13,13,2,4
13/1/2017 14:00,16.436666666666667,73.76666666666667,0.072833333,252.9,252.317,199102.7848,122968.997,95681.92772,2017,1,13,14,2,4
13/1/2017 15:00,16.529999999999998,72.01666666666667,0.071833333,208.2,213.1,196587.34178000002,123078.4195,92512.7711,2017,1,13,15,2,4
13/1/2017 16:00,16.473333333333333,71.60000000000001,0.071,172.2,174.5,195779.2405,120258.9666,92333.49397,2017,1,13,16,2,4
13/1/2017 17:00,16.12666666666667,73.5,0.071333333,115.5,116.9,224099.2405,135796.9605,121474.6988,2017,1,13,17,2,4
13/1/2017 18:00,15.49,76.61666666666666,0.070666667,18.11,18.41,261205.0633,157221.8845,149002.4096,2017,1,13,18,3,4
13/1/2017 19:00,14.628333333333332,79.7,0.071333333,0.037,0.089,259837.9747,156102.1277,150685.3012,2017,1,13,19,3,4
13/1/2017 20:00,13.651666666666666,83.21666666666667,0.0725,0.062,0.089,255767.08860000002,155150.152,150986.0241,2017,1,13,20,3,4
13/1/2017 21:00,13.104999999999999,84.86666666666666,0.07,0.026,0.096,243475.4431,149576.8997,146943.6145,2017,1,13,21,3,4
13/1/2017 22:00,13.01,86.14999999999999,0.082,0.055,0.111,222993.4177,138226.1398,137488.1928,2017,1,13,22,3,4
13/1/2017 23:00,13.203333333333333,86.26666666666667,0.085666667,0.059,0.115,193920,119226.7477,119381.20481000001,2017,1,13,23,3,4
14/1/2017 0:00,13.865,83.71666666666667,0.085,0.044,0.108,166912.4051,103626.7477,103749.39759000001,2017,1,14,0,3,4
14/1/2017 1:00,14.241666666666667,79.21666666666667,0.085333333,0.066,0.126,147524.0506,89679.02737,91252.0482,2017,1,14,1,3,4
14/1/2017 2:00,15.33,69.64166666666667,0.0845,0.059,0.115,136994.4304,82716.10942,86087.71084,2017,1,14,2,3,4
14/1/2017 3:00,16.948333333333334,52.58166666666667,0.085666667,0.062,0.119,132230.8861,80217.62918,83265.54216,2017,1,14,3,3,4
14/1/2017 4:00,17.31,48.931666666666665,0.085666667,0.037,0.148,131872.4051,78408.51065,82560,2017,1,14,4,3,4
14/1/2017 5:00,15.806666666666667,57.86666666666667,0.083333333,0.07,0.174,135785.3165,81074.77204,85185.54217,2017,1,14,5,3,4
14/1/2017 6:00,14.448333333333332,66.47333333333333,0.079666667,0.099,0.115,148818.2279,87479.63527,87267.46988,2017,1,14,6,1,4
14/1/2017 7:00,13.223333333333334,73,0.082833333,0.081,0.178,138683.5443,80319.75683,73243.37349,2017,1,14,7,1,4
14/1/2017 8:00,12.471666666666666,76.03333333333333,0.084333333,0.081,0.178,147870.3798,86542.24924,71092.0482,2017,1,14,8,1,4
14/1/2017 9:00,12.213333333333333,76.21666666666667,0.086833333,30.79,28.88,170266.3291,102747.7204,81172.04821000001,2017,1,14,9,1,4
14/1/2017 10:00,12.976666666666667,72.91666666666667,0.082333333,134.1,118.8,192370.6329,115272.9483,92680.48194,2017,1,14,10,1,4
14/1/2017 11:00,14.341666666666667,68.98833333333333,0.0845,209,115.9,203598.9874,123665.6535,97341.68674,2017,1,14,11,1,4
14/1/2017 12:00,15.176666666666668,65.94,0.086833333,153.1,155.3,206448.6076,124858.3587,102378.7952,2017,1,14,12,2,4
14/1/2017 13:00,16.098333333333333,60.43666666666667,0.085333333,144.7,142.8,206381.7722,123370.2128,104738.3133,2017,1,14,13,2,4
14/1/2017 14:00,17.226666666666667,58.77333333333333,0.086166667,226.1,225.7,196514.43037000002,121032.2189,104437.59035000001,2017,1,14,14,2,4
14/1/2017 15:00,17.941666666666666,56.11166666666667,0.087333333,184.8,188.9,190596.4557,119934.3465,100794.2169,2017,1,14,15,2,4
14/1/2017 16:00,17.966666666666665,60.98500000000001,0.0875,115.9,118.2,190225.8228,116615.1976,99568.19277,2017,1,14,16,2,4
14/1/2017 17:00,18.051666666666666,62.028333333333336,0.085666667,77.3,80.4,214383.7975,129848.0243,125840.9639,2017,1,14,17,2,4
14/1/2017 18:00,16.93,64.53166666666667,0.076,36.92,37.57,253944.3038,153589.0577,153657.8313,2017,1,14,18,3,4
14/1/2017 19:00,14.933333333333332,74.60000000000001,0.073333333,0.07,0.111,252249.1139,153060.1824,155681.92771000002,2017,1,14,19,3,4
14/1/2017 20:00,13.388333333333334,76.14999999999999,0.072833333,0.033,0.104,248633.9241,151316.7173,154906.988,2017,1,14,20,3,4
14/1/2017 21:00,13.018333333333333,76.68333333333334,0.077666667,0.062,0.108,238651.1392,145462.61398999998,148817.3494,2017,1,14,21,3,4
14/1/2017 22:00,12.846666666666666,80.73333333333333,0.078166667,0.048,0.13,220465.8228,134505.7751,140900.24096999998,2017,1,14,22,3,4
14/1/2017 23:00,12.956666666666665,82.33333333333333,0.082666667,0.073,0.108,168771.6456,120218.845,124505.06023999999,2017,1,14,23,3,4
15/1/2017 0:00,11.895000000000001,84.95,0.083333333,0.059,0.137,153466.3291,108058.3587,106195.6627,2017,1,15,0,3,4
15/1/2017 1:00,11.405000000000001,86.7,0.083833333,0.066,0.163,116238.98733999999,112785.4103,94918.55423000001,2017,1,15,1,3,4
15/1/2017 2:00,10.551666666666666,88.06666666666666,0.082333333,0.062,0.13,104123.5443,105873.5562,87070.84337,2017,1,15,2,3,4
15/1/2017 3:00,10.32,88.53333333333335,0.082,0.048,0.126,98029.36708,103305.7751,84028.91568,2017,1,15,3,3,4
15/1/2017 4:00,9.85,88.31666666666666,0.081166667,0.051,0.163,95453.16457,100055.9271,82947.46988,2017,1,15,4,3,4
15/1/2017 5:00,10.178333333333333,88.88333333333333,0.0825,0.051,0.159,97731.64557000001,101317.9331,84717.10843,2017,1,15,5,3,4
15/1/2017 6:00,10.389999999999999,86.8,0.081833333,0.051,0.134,103777.2152,108375.6839,87319.51807,2017,1,15,6,1,4
15/1/2017 7:00,9.976666666666667,86.03333333333335,0.080833333,0.066,0.126,85974.68354,96488.7538,71288.6747,2017,1,15,7,1,4
15/1/2017 8:00,10.078333333333333,86.14999999999999,0.082333333,0.091,0.13,92081.01266000001,99133.1307,68119.51808,2017,1,15,8,1,4
15/1/2017 9:00,10.354999999999999,86.61666666666667,0.085333333,47.95,44.58,110266.3291,110064.4377,79766.74698,2017,1,15,9,1,4
15/1/2017 10:00,12.64,83.53333333333333,0.083,199.4,161.8,134053.6709,127644.98481000001,90957.10843,2017,1,15,10,1,4
15/1/2017 11:00,15.968333333333334,71.05166666666666,0.084333333,343,170.7,148605.5696,137099.0881,98272.77108,2017,1,15,11,1,4
15/1/2017 12:00,17.716666666666665,59.92166666666666,0.083833333,445.9,161.4,172016.2025,124179.9392,103147.9518,2017,1,15,12,2,4
15/1/2017 13:00,18.46166666666667,55.346666666666664,0.083333333,483.7,242,191550.3797,108842.5532,105021.6868,2017,1,15,13,2,4
15/1/2017 14:00,18.755,49.86666666666667,0.084,547.1,252.317,186890.1266,109338.6018,105438.0723,2017,1,15,14,2,4
15/1/2017 15:00,18.68,50.86333333333334,0.084166667,419.7,252.317,181798.481,106843.769,102170.60240999999,2017,1,15,15,2,4
15/1/2017 16:00,18.576666666666664,51.451666666666675,0.084,256.5,252.317,177600,102842.5532,100372.0482,2017,1,15,16,2,4
15/1/2017 17:00,17.788333333333334,54.11333333333334,0.083,78.9,83.7,200603.5443,117027.3556,123591.3253,2017,1,15,17,2,4
15/1/2017 18:00,16.875,57.93333333333334,0.083333333,25,25.68,244064.8101,144273.5562,150916.6265,2017,1,15,18,3,4
15/1/2017 19:00,16.14,62.25,0.080833333,0.066,0.104,251076.4557,146684.4985,153177.8313,2017,1,15,19,3,4
15/1/2017 20:00,16.323333333333334,61.531666666666666,0.0805,0.048,0.067,253920,150466.8693,152882.8916,2017,1,15,20,3,4
15/1/2017 21:00,16.106666666666666,59.34,0.083333333,0.051,0.1,241567.59493999998,148508.2067,149441.9277,2017,1,15,21,3,4
15/1/2017 22:00,16.536666666666665,51.81833333333333,0.082,0.077,0.1,223084.55696999998,137941.6413,137858.3133,2017,1,15,22,3,4
15/1/2017 23:00,16.015,56.81166666666667,0.081,0.091,0.063,191125.06329000002,119945.2888,117663.6145,2017,1,15,23,3,4
16/1/2017 0:00,16.216666666666665,57.626666666666665,0.0805,0.044,0.126,154134.68355000002,101069.9088,102106.988,2017,1,16,0,3,4
16/1/2017 1:00,16.169999999999998,58.42666666666667,0.081166667,0.051,0.1,124101.2658,88278.41946,93397.59036,2017,1,16,1,3,4
16/1/2017 2:00,16.578333333333333,54.52333333333333,0.0815,0.066,0.108,115758.98733999999,81490.5775,87938.31325,2017,1,16,2,3,4
16/1/2017 3:00,16.973333333333333,50.906666666666666,0.081,0.062,0.089,113832.9114,80213.98178,85093.01206000001,2017,1,16,3,3,4
16/1/2017 4:00,14.926666666666668,69.60666666666667,0.081666667,0.048,0.108,120103.2911,79294.83284,84613.01206,2017,1,16,4,3,4
16/1/2017 5:00,14.17,74.19,0.0755,0.059,0.148,130748.35442999999,83055.31916,88123.37349,2017,1,16,5,3,4
16/1/2017 6:00,14.248333333333335,70.97333333333334,0.077666667,0.084,0.119,142408.1013,92082.67477,90691.08433,2017,1,16,6,1,4
